,text_new,label
4764,"However, similar studies on climate, habitat and colour morph found no strong correlation between colour morph, habitat and survivorship in Switzerland.  Studies on colour morphs also indicated that higher levels of melanin, such as darker rufous morphs, may suffer higher rates of parasitism, body mass loss through the season across all ages but on the contrary also had higher growth rates for nestlings and were more likely to breed every year than grey morphs in Italy and Switzerland regardless of prey resources than grey morphs.   ",1
4765,"Studies in Finland indicate that grey morph tawny owls have more reproductive success, better immune resistance, and fewer parasites than other morphs. ",0
4766,The data on grey morphs having the aforementioned advantages is also supported in Italian data.    ,1
4767,"Although this might suggest that eventually the darker morphs could disappear, the owls show no colour preference when choosing a mate, so the selection pressure in favour of the grey morph is reduced. ",0
4768,"The Italian study showed that brown-morph birds were found in denser woodland, and in Finland, Gloger's rule would suggest that paler birds would in any case predominate in the colder climate.   ",1
4769,"In Poland, neither primary morph was necessary predominant, with 51.4% of 107 owls being rufous morph and 46.7% being grey morphs and this may qualify as a transitional zone.  ",1
4770,"Other areas studied for colour morph proportions showed the following, in England (sample size 31): 55% rufous 39% grey and 6% intermediate; in France (315): 65% rufous and 35% grey; in Spain (54): 26% rufous, 65% grey and 9% intermediate; in Germany (50): 10% rufous and 90% grey; in Czech Republic (102): 32.3% rufous, 61.8% grey and 5.9% intermediate; Switzerland (79): 33% rufous and 67% grey.  ",1
4771,"This species is sexually dimorphic; the female is notably larger than the male, often averaging up to 5% longer and can average more than 25% heavier.  ",1
4772,"This is sometimes called reverse sexual dimorphism (RSD) as it runs opposite of most birds, wherein males are usually larger, but almost all unrelated groups of birds of prey display some degree of RSD.  Of European owls ",1
4773,", the tawny owl ranks as fourth most dimorphic by weight and fifth most dimorphic by wing dimensions. ",0
4774,The prevalent hypothesis is that RSD occurs in birds of prey due to the considerable rigors of the breeding cycle.  Of the Strix in the Northern Hemisphere it is perhaps ,1
4775,Average length in Denmark was found to be 36.7 cm (14.4 in) in 10 males and 37.7 cm (14.8 in) in 18 females.  ,1
4776,Average total length in Spain was 38.9 cm (15.3 in) in 10 males and 39.3 cm (15.5 in) in 12 females.  ,1
4777,"Wingspan may vary from 81 to 105 cm (32 to 41 in).   In Denmark, the average wingspan in 9 males was 89.7 cm (35.3 in) and in 12 females was 91.9 cm (36.2 in) and in Spain the average was 87 cm (34 in) in 14 males and 88.7 cm (34.9 in) in 12 females.   ",1
4778,"Among standard measurements, across the various subspecies, the wing chord of males can range from 248 to 323 mm (9.8 to 12.7 in) whilst that of the female may vary from 255 to 343 mm (10.0 to 13.5 in). ",0
4779,Tail length can vary from 148 to 210 mm (5.8 to 8.3 in) while the less widely measured linear variants of total bill length have been reported at 28 to 35 mm (1.1 to 1.4 in) and tarsus at 45 to 63 mm (1.8 to 2.5 in).   ,1
4780,"Voous claimed a mean weight of 474 g (1.045 lb) for males and 583 g (1.285 lb), which would render them 70% more massive than an average long-eared owl (Asio otus) and 60% more massive than an average western barn owl (Tyto alba) despite these species' similar appearance by size.   ",1
4781,"In Denmark, males and females were found to vary in weight from 392 to 692 g (0.864 to 1.526 lb), with an average weight across seasons was 490 g (1.08 lb) for both sexes, or 440 g ",0
4782,(16 oz) for males and 539.7 g (1.190 lb) for females. ,0
4783,"In Danish owls, weights were lowest during brooding and fledgling stages and highest in winter, varying up to 12% and 10%, respectively, in males and females.  ",1
4784,"Weight fluctuations by season were even more pronounced in France, where the mean weights of males and females in winter and late spring differed by 17% in males and nearly 20% in females.  ",1
4785,"In southern Finland body mass were studied instead by age, with the division of 3 years considered for 172 females and 135 males. ",0
4786,"In the males, weight was nearly the same across the age divide, being 481.6 g (1.062 lb) in the younger males and 480.2 g (1.059 lb) in the older ones, however older females were notably larger than young ones, with the younger females averaging 689.1 g (1.519 lb) and older ones averaging 731.6 g (1.613 lb). ",0
4787,"Older females in the Finnish study were found on average to also breed earlier, be more productive and adapt better to varying prey conditions.  ",1
4788,"In England and Scotland, the weights of freshly dead owls was studied against live ones weighed in the wild, with 79 dead females averaging 484.5 g (1.068 lb) against an average of 533 g (1.175 lb) for 22 live females. ",0
4789,"Meanwhile, in males 384.1 g (13.55 oz) was found to be the average for 63 dead individuals, while 20 live ones averaged 408.6 g (14.41 oz). ",0
4790,It was found in English and Scottish tawny owls that the weight down to which males and females could survive starvation could go as low as 325 g (11.5 oz) in males and 390 g (14 oz) in females.  ,1
4791,"In Spain, the average weight of  16 males was 406.2 g (14.33 oz) and for 19 females was 460 g (1.01 lb).  ",1
4792,"In total, weight can vary from 304 to 800 g (0.670 to 1.764 lb) in full grown tawny owls.   ",1
4793,"Hearing is important for a nocturnal bird of prey, and as with other owls, the tawny owl's two ear openings differ in structure and are asymmetrically placed to improve directional hearing. ",0
4794,"A passage through the skull links the eardrums, and small differences in the time of arrival of a sound at each ear enables its source to be pinpointed. ",0
4795,"The left ear opening is higher on the head than the larger right ear and tilts downward, improving sensitivity to sounds from below.  ",1
4796,"While the species does show the typical ear asymmetry of an owl and the right ear is consistently larger, the average differences of 7-13% are relatively modest for an owl.   ",1
4797,"Both ear openings are hidden under the facial disk feathers, which are structurally specialized to be transparent to sound, and are supported by a movable fold of skin (the pre-aural flap).  ",1
4798,The ear slits average reportedly 21 to 23 mm (0.83 to 0.91 in) on the left and 22.5 to 26 mm (0.89 to 1.02 in) on the right.   ,1
4799,The movable pre-aural skin flap on tawny owl averages 9.5 mm (0.37 in) on the left and 10.5 mm (0.41 in) on the right.   ,1
4800,The tawny owls has a comparable ear morphology to the Ural owl (Strix uralensis). ,0
4801,"They tend to have a less complicated ear structure than those of Asio species but a more complicated, well-developed and relatively larger ear structure than those of other large generas of typical owl like the Bubo genus or Otus genus.    ",1
